"Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","Predict.RainTomorrow","R_predicted_RainTomorrow"
2013,7,27,"PearceRAAF",7.54338783203296,18.6,0.577139037433155,2.7107027027027,6.4,"N",36.9624654866516,"N","N",12.8408409066558,16.9581692084127,78.7112591616119,58.4519516855771,1007.9,1011.8,4.29537814023522,4.53402270322902,14.9,17,NA,NA,0,"0"
2013,8,2,"PearceRAAF",6.9,20.5,0.2,3.76601307189542,8.6,"SW",22,"ENE","SW",11,13,81,58,1027.7,1025.4,2,3,14.6,20,0,NA,0,"0"
2013,8,3,"PearceRAAF",8.11094284796595,21.9,0.600672494956288,3.76601307189542,9.7,"WNW",43.075401921062,"NW","NW",14.4765781047687,20.3393273920193,69.3763298983492,51.2823442564754,1026.9,1022.7,3.82418858359697,4.11221482467245,13.5,20.7,NA,NA,0,"0"
2013,8,9,"PearceRAAF",10.8,20.4,2,3.76601307189542,5,"WSW",35,"NNW","W",7,19,91,61,1019.1,1017.2,7,8,14.8,18.7,1,NA,0,"0"
2013,8,10,"PearceRAAF",8.11094284796595,20,0.600672494956288,3.76601307189542,8.5,"WNW",43.075401921062,"NW","NW",14.4765781047687,20.3393273920193,69.3763298983492,51.2823442564754,1018.2,1015.9,3.82418858359697,4.11221482467245,14.8,18,NA,NA,0,"0"
2013,8,16,"PearceRAAF",4.6,16.9,2,3.76601307189542,7.1,"WSW",52,"NNW","WSW",7,22,83,71,1019,1017.4,6,7,11.9,14.7,1,NA,1,"0"
2013,8,17,"PearceRAAF",8.11094284796595,18,0.600672494956288,3.76601307189542,6,"WNW",43.075401921062,"NW","NW",14.4765781047687,20.3393273920193,69.3763298983492,51.2823442564754,1020.2,1019.4,3.82418858359697,4.11221482467245,14.4,15.6,NA,NA,0,"0"
2013,8,31,"PearceRAAF",14.4,20.9,2,3.76601307189542,5.7,"NW",67,"NW","WNW",20,40.5,91,68,1008.1,1009,8,6.02439024390244,16.9,20.4,1,NA,1,"0"
2013,9,6,"PearceRAAF",5.7,21.7,0,5.23919540229885,10.3,"E",44,"S","SE",11,17,63,40,1024.9,1019.5,0,0,14.7,21.2,0,NA,0,"0"
2013,9,7,"PearceRAAF",10.8725964600557,18.5,0.477116864940518,5.23919540229885,1.6,"NW",43.8805227206512,"N","WNW",15.6699529295127,20.1872650176144,63.1235979443734,48.6635300549076,1015.4,1013.6,3.88239004819517,4.07527874622878,13,17.6,NA,NA,0,"0"
2013,9,13,"PearceRAAF",12.3,20.8,0.6,5.23919540229885,2.3,"N",35,"N","W",11,4,78,85,1016.6,1010.3,7,3.65849923430322,16.1,16.8,0,NA,1,"1"
2013,9,14,"PearceRAAF",10.8725964600557,16.2,0.477116864940518,5.23919540229885,2.9,"NW",43.8805227206512,"N","WNW",15.6699529295127,20.1872650176144,63.1235979443734,48.6635300549076,1003.8,1005.2,3.88239004819517,4.07527874622878,14.7,14.6,NA,NA,0,"0"
2013,9,20,"PearceRAAF",11.9,21.4,0,5.23919540229885,5.5,"WNW",56,"NNW","W",30,24,84,83,1011.5,1011.4,3.41240310077519,8,15.9,17.3,0,NA,1,"1"
2013,9,21,"PearceRAAF",10.8725964600557,23.2,0.477116864940518,5.23919540229885,11,"NW",43.8805227206512,"N","WNW",15.6699529295127,20.1872650176144,63.1235979443734,48.6635300549076,1014.1,1010.2,3.88239004819517,4.07527874622878,17.3,22.1,NA,NA,0,"0"
2013,10,4,"PearceRAAF",15.1,22.5,0,6.61476655808903,5.7,"WSW",37,"SW","WSW",15,20,63,62,1018.3,1016.7,7,3.45961002785515,18.9,21.3,0,NA,0,"0"
2013,10,5,"PearceRAAF",11.4241064616019,23.4,0.384445927903872,6.61476655808903,7.8,"NW",45.78169338821,"N","W",16.6816795868651,22.0845934553298,58.4906032305191,44.2155620697197,1016.1,1014,3.66401953304686,3.71491720334313,19.2,20.6,NA,NA,0,"0"
2013,10,11,"PearceRAAF",8.8,24.0554089709762,0,6.61476655808903,6.5,"WSW",50,"W","W",24,30,61,60,1018.3,1015.6,5,7,19.2,19.6,0,NA,0,"0"
2013,10,12,"PearceRAAF",11.4241064616019,18.8,0.384445927903872,6.61476655808903,9.8,"NW",45.78169338821,"N","W",16.6816795868651,22.0845934553298,58.4906032305191,44.2155620697197,1021.8,1020.9,3.66401953304686,3.71491720334313,14.2,17.6,NA,NA,0,"0"
2013,10,18,"PearceRAAF",10.9,23.5,0,6.61476655808903,10.9,"NNW",48,"NW","WNW",6,22,60,50,1016,1012.6,5,3,19.1,22,0,NA,0,"0"
2013,10,19,"PearceRAAF",11.4241064616019,22.1,0.384445927903872,6.61476655808903,0.4,"NW",45.78169338821,"N","W",16.6816795868651,22.0845934553298,58.4906032305191,44.2155620697197,1011.7,1011.5,3.66401953304686,3.71491720334313,19.5,16,NA,NA,0,"0"
2013,11,22,"PearceRAAF",20.9,32.4,2,6.94458525345622,10.7,"NE",50,"ENE","W",24,24,68,48,1005.9,1005.2,8,6,21.4,27.4,1,NA,0,"0"
2013,11,23,"PearceRAAF",13.506583440229,29.5,0.491492329149233,6.94458525345622,12.4,"SE",43.6114698926687,"E","SE",16.0083682008368,20.3465829846583,60.5931981157626,47.8133852015108,1006.8,1004.8,4.3828579785968,4.32047404628329,23.4,28,NA,NA,0,"0"
2013,11,30,"PearceRAAF",14.2,25.2,2,6.94458525345622,11.1,"WNW",50,"W","W",30,30,52,44,1007.7,1009.1,3,2,20.5,22.8,1,NA,0,"0"
2014,3,28,"PearceRAAF",15.9,34.7,0,6.07888268156425,10.9,"E",48,"N","WSW",7,28,54,24,1016.8,1011.6,0,1,23.7,34.5,0,NA,0,"0"
2014,3,29,"PearceRAAF",15.8920729285805,26,0.511885245901639,6.07888268156425,2.3,"SE",38.3959549197015,"SE","SE",12.2438643728555,17.6718710936047,72.2459978665064,50.7718405161734,1010.5,1008.3,4.59600810313308,4.57593754694742,20.2,25.1,NA,NA,0,"0"
2014,4,25,"PearceRAAF",15.6,26,0,4.2788748564868,7.8,"WSW",28,"N","S",17,7,72,34,1012.7,1011.1,4.20127795527157,4.51181102362205,18.8,25,0,NA,0,"0"
2014,4,26,"PearceRAAF",13.313326097537,23.7,0.516946778711485,4.2788748564868,1.2,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1011.5,1006.3,4.66683966847754,4.86816128534218,20.1,23.6,NA,NA,0,"0"
2014,5,2,"PearceRAAF",9,20.5,0,3.33404791929382,8.8,"E",41,"SSE","E",11,11,60,33,1031.1,1027,6,4.68526466380544,12.8,19.9,0,NA,0,"0"
2014,5,3,"PearceRAAF",10.8042279183352,23.4,0.506721536351166,3.33404791929382,7.2,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1025.7,1020.6,4.75578264854162,4.9455617080095,15.1,22.3,NA,NA,0,"0"
2014,5,9,"PearceRAAF",12.6,23.1,2,3.33404791929382,8.8,"WNW",43,"N","SW",20,22,85,65,1014.9,1014.4,4,3,16.6,21,1,NA,0,"0"
2014,5,10,"PearceRAAF",10.8042279183352,23.1,0.506721536351166,3.33404791929382,5.9,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1019.9,1018.3,4.75578264854162,4.9455617080095,17.2,18.9,NA,NA,0,"0"
2014,5,16,"PearceRAAF",9.5,23,0,3.33404791929382,7.1,"WSW",26,"WNW","WSW",6,20,90,58,1017.3,1016.5,3,8,15.7,21.6,0,NA,0,"0"
2014,5,17,"PearceRAAF",10.8042279183352,23.8,0.506721536351166,3.33404791929382,9.2,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1020.1,1017.8,4.75578264854162,4.9455617080095,13.9,22.6,NA,NA,0,"0"
2014,5,23,"PearceRAAF",14.5,21,2,3.33404791929382,6.1,"NW",65,"NNW","WNW",13,31,85,59,1009.4,1008.6,1,7,15.7,19.7,1,NA,0,"0"
2014,5,24,"PearceRAAF",10.8042279183352,20.6,0.506721536351166,3.33404791929382,2.7,"N",34.6650504257432,"N","N",11.741796861656,15.6065177779652,76.4703320789548,57.1114810849777,1010.8,1009.6,4.75578264854162,4.9455617080095,17.7,18.8,NA,NA,0,"0"
2014,5,31,"PearceRAAF",10.7,17.2,0,3.33404791929382,1.1,"NE",43,"NE","NE",15,9,62,55,1021.9,1018.5,4.44921316165951,4.68526466380544,13.7,17,0,NA,0,"0"
2014,6,1,"PearceRAAF",8.50671585269656,20.8,0.587114845938375,2.76762778505898,5.4,"N",37.664893836432,"N","N",13.0439298377303,16.648612366236,78.0887401158731,60.7843235660011,1018.9,1017.7,4.67820811574015,4.81881835593187,13.8,19.7,NA,NA,0,"0"
2014,6,20,"PearceRAAF",12.4,20.6,2,2.76762778505898,3.6,"N",37,"N","NNW",13,22,90,57,1021.2,1017.7,7,6,15.9,20.4,1,NA,0,"0"
2014,6,21,"PearceRAAF",8.50671585269656,19.3,0.587114845938375,2.76762778505898,3.3,"N",37.664893836432,"N","N",13.0439298377303,16.648612366236,78.0887401158731,60.7843235660011,1011.4,1008.6,4.67820811574015,4.81881835593187,15.7,15.6,NA,NA,0,"0"
2014,7,4,"PearceRAAF",4.1,20.4,0,2.96324461343473,5.5,"W",44,"N","N",17,22,66,58,1019.2,1017,3,8,12.2,19.3,0,NA,0,"0"
2014,7,5,"PearceRAAF",6.69539916348427,22.3,0.524156545209177,2.96324461343473,9.1,"W",39.1813606183308,"N","N",13.1478556252656,18.1044704664449,75.5661346169037,56.2844025462232,1021.4,1018.1,4.20050763505938,4.31063347604196,15.8,21.9,NA,NA,0,"0"
2014,7,11,"PearceRAAF",8.2,17.9,0,2.96324461343473,6.4,"E",28,"ENE","SE",9,13,71,48,1023,1021.8,4,3.93006993006993,12.3,17.5,0,NA,0,"0"
2014,7,12,"PearceRAAF",6.69539916348427,17,0.524156545209177,2.96324461343473,9.2,"W",39.1813606183308,"N","N",13.1478556252656,18.1044704664449,75.5661346169037,56.2844025462232,1026.7,1023.5,4.20050763505938,4.31063347604196,11.4,16.3,NA,NA,0,"0"
2014,7,18,"PearceRAAF",7.7,19.8,0,2.96324461343473,9.4,"ENE",43,"ENE","NNE",22,17,61,42,1024.2,1019.9,1,3.93006993006993,12.5,19.1,0,NA,0,"0"
2014,7,19,"PearceRAAF",6.69539916348427,20.8,0.524156545209177,2.96324461343473,6.4,"W",39.1813606183308,"N","N",13.1478556252656,18.1044704664449,75.5661346169037,56.2844025462232,1017.4,1012.9,4.20050763505938,4.31063347604196,13.7,19.2,NA,NA,0,"0"
2014,7,25,"PearceRAAF",10.9,20.1,0.4,2.96324461343473,2.1,"NNW",50,"N","NW",15,28,88,63,1020.8,1018.2,5,8,14.4,17.9,0,NA,0,"0"
2014,7,26,"PearceRAAF",6.69539916348427,18.8,0.524156545209177,2.96324461343473,2.5,"W",39.1813606183308,"N","N",13.1478556252656,18.1044704664449,75.5661346169037,56.2844025462232,1016,1016.5,4.20050763505938,4.31063347604196,15.7,15.2,NA,NA,0,"0"
2014,8,15,"PearceRAAF",8.5,22.6,0,3.69792207792208,9.9,"ESE",28,"E","S",13,7,58,45,1027.6,1024.7,1,3.62767475035663,15.8,22.4,0,NA,0,"0"
2014,8,16,"PearceRAAF",7.01282776205063,23.6,0.45944669365722,3.69792207792208,10,"E",36.5174687623165,"ESE","SE",12.5661901886971,16.9597691330494,71.5915692390297,52.3185291916388,1023.8,1020,4.1412360104866,4.02946841116034,11.5,23.5,NA,NA,0,"0"
2014,8,28,"PearceRAAF",10.4,25.5,0,3.69792207792208,5.9,"WNW",41,"N","WNW",7,26,64,29,1017.1,1014.6,7,3.62767475035663,16.6,24.6,0,NA,0,"0"
2014,8,29,"PearceRAAF",7.01282776205063,23.5,0.45944669365722,3.69792207792208,4.2,"E",36.5174687623165,"ESE","SE",12.5661901886971,16.9597691330494,71.5915692390297,52.3185291916388,1014,1012.6,4.1412360104866,4.02946841116034,19.4,18.8,NA,NA,0,"0"
2014,9,5,"PearceRAAF",13.9,25.6,0.2,5.17105606258149,7.5,"E",41,"NE","NNW",11,13,65,50,1012.8,1008,7,3.6951724137931,17.7,25.1,0,NA,0,"0"
2014,9,6,"PearceRAAF",9.49233850073922,22.7,0.391334730957372,5.17105606258149,3.5,"N",40.7050454312594,"N","NE",14.7582166677278,19.3258173951505,64.2480503473453,47.5565325195511,1004.3,1003.8,3.77095040727836,3.94525610799794,19.7,20.5,NA,NA,0,"0"
2014,9,7,"PearceRAAF",9.49233850073922,18.8,0.391334730957372,5.17105606258149,2.6,"N",40.7050454312594,"N","NE",14.7582166677278,19.3258173951505,64.2480503473453,47.5565325195511,1010.1,1007.2,3.77095040727836,3.94525610799794,15.1,17.2,NA,NA,0,"0"
2014,9,25,"PearceRAAF",5.6,23.3,0,5.17105606258149,10.8,"W",44,"S","W",2,20,80,59,1020.7,1018,6,1,14.7,21.5,0,NA,0,"0"
2014,9,26,"PearceRAAF",9.49233850073922,23,0.391334730957372,5.17105606258149,10.9,"N",40.7050454312594,"N","NE",14.7582166677278,19.3258173951505,64.2480503473453,47.5565325195511,1017,1012.6,3.77095040727836,3.94525610799794,18.1,22.6,NA,NA,0,"0"
2014,9,27,"PearceRAAF",9.49233850073922,17.5,0.391334730957372,5.17105606258149,3.1,"N",40.7050454312594,"N","NE",14.7582166677278,19.3258173951505,64.2480503473453,47.5565325195511,1006.2,1011.2,3.77095040727836,3.94525610799794,17.5,16.6,NA,NA,0,"0"
2014,9,28,"PearceRAAF",9.49233850073922,20.3,0.391334730957372,5.17105606258149,6.2,"N",40.7050454312594,"N","NE",14.7582166677278,19.3258173951505,64.2480503473453,47.5565325195511,1017,1016.8,3.77095040727836,3.94525610799794,16.5,16.3,NA,NA,0,"0"
2014,10,3,"PearceRAAF",9.5,22.7,0.1,6.96683738796415,11.4,"SW",33,"S","SW",11,20,73,58,1019.2,1016.8,4,4,18,20.6,0,NA,0,"0"
2014,10,4,"PearceRAAF",11.9983714424994,24.8,0.307454667562122,6.96683738796415,11.7,"ENE",42.6561987737045,"N","NE",14.8097648273542,19.7869312231712,60.5963734049698,43.6689675966179,1017.5,1012.7,3.87254440019632,3.62607344695822,18,23.7,NA,NA,0,"0"
2014,10,17,"PearceRAAF",10.8,25.5,0,6.96683738796415,8.3,"SW",31,"NNW","S",6,13,69,50,1015.6,1011.8,4,3.39811066126856,19.8,24.3,0,NA,0,"0"
2014,10,18,"PearceRAAF",11.9983714424994,23.6,0.307454667562122,6.96683738796415,7.7,"ENE",42.6561987737045,"N","NE",14.8097648273542,19.7869312231712,60.5963734049698,43.6689675966179,1010.5,1009.3,3.87254440019632,3.62607344695822,19.6,20.5,NA,NA,0,"0"
2014,10,25,"PearceRAAF",10.1,23.5,0,6.96683738796415,5.3,"WSW",39,"WSW","WSW",24,24,66,59,1017.9,1017.8,8,8,19.1,21.6,0,NA,0,"0"
2014,12,11,"PearceRAAF",17.3,35.6,0,7.99237611181703,13.4,"E",57,"E","SSE",35,15,45,17,1015,1010.1,0,0,24.8,33.9,0,NA,0,"0"
2014,12,12,"PearceRAAF",16.175508854166,27.7,0.506019151846785,7.99237611181703,11.1,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.7,1012.3,4.61961234388047,4.45826698135925,22.3,24.8,NA,NA,0,"0"
2014,12,13,"PearceRAAF",16.175508854166,28.7,0.506019151846785,7.99237611181703,13,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1018.7,1014.7,4.61961234388047,4.45826698135925,19.8,25.6,NA,NA,0,"0"
2014,12,14,"PearceRAAF",16.175508854166,30.7,0.506019151846785,7.99237611181703,13.3,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1014.7,1011.2,4.61961234388047,4.45826698135925,23.6,27.8,NA,NA,0,"0"
2014,12,15,"PearceRAAF",16.175508854166,25.4,0.506019151846785,7.99237611181703,8.9,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1013.6,1012,4.61961234388047,4.45826698135925,19.1,22.3,NA,NA,0,"0"
2014,12,16,"PearceRAAF",16.175508854166,26.8,0.506019151846785,7.99237611181703,13.4,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1014.4,1010.9,4.61961234388047,4.45826698135925,20.6,24.9,NA,NA,0,"0"
2014,12,17,"PearceRAAF",16.175508854166,26.8,0.506019151846785,7.99237611181703,12.3,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.8,1011.1,4.61961234388047,4.45826698135925,19.4,24.4,NA,NA,0,"0"
2014,12,18,"PearceRAAF",16.175508854166,33.2,0.506019151846785,7.99237611181703,13.4,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1017,1012.7,4.61961234388047,4.45826698135925,22.3,31.5,NA,NA,0,"0"
2014,12,19,"PearceRAAF",16.175508854166,41,0.506019151846785,7.99237611181703,13.2,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012,1005.7,4.61961234388047,4.45826698135925,30,40.4,NA,NA,0,"0"
2014,12,20,"PearceRAAF",16.175508854166,29.4,0.506019151846785,7.99237611181703,13,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1008.1,1008.4,4.61961234388047,4.45826698135925,25.8,27.9,NA,NA,0,"0"
2014,12,21,"PearceRAAF",16.175508854166,31.1,0.506019151846785,7.99237611181703,13.2,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1017,1013.6,4.61961234388047,4.45826698135925,22.3,28.4,NA,NA,0,"0"
2014,12,22,"PearceRAAF",16.175508854166,31.9,0.506019151846785,7.99237611181703,13.1,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1016.7,1013.1,4.61961234388047,4.45826698135925,24.4,30.3,NA,NA,0,"0"
2014,12,23,"PearceRAAF",16.175508854166,33.1,0.506019151846785,7.99237611181703,12.8,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1016.8,1014.5,4.61961234388047,4.45826698135925,22.8,31.9,NA,NA,0,"0"
2014,12,24,"PearceRAAF",16.175508854166,33.3,0.506019151846785,7.99237611181703,13.3,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1018.6,1015.4,4.61961234388047,4.45826698135925,23.1,31.8,NA,NA,0,"0"
2014,12,25,"PearceRAAF",16.175508854166,32.6,0.506019151846785,7.99237611181703,13.3,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1021.2,1017.8,4.61961234388047,4.45826698135925,22.8,31.1,NA,NA,0,"0"
2014,12,26,"PearceRAAF",16.175508854166,34.3,0.506019151846785,7.99237611181703,13.3,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.33310810811,1015.3,4.61961234388047,4.45826698135925,21.4053417385534,33,NA,NA,0,"0"
2014,12,27,"PearceRAAF",16.175508854166,37,0.506019151846785,7.99237611181703,13.3,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1016.8,1012.7,4.61961234388047,4.45826698135925,27.7,35.4,NA,NA,0,"0"
2014,12,28,"PearceRAAF",16.175508854166,34.2,0.506019151846785,7.99237611181703,13.2,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1016.3,1014,4.61961234388047,4.45826698135925,26.5,32,NA,NA,0,"0"
2014,12,29,"PearceRAAF",16.175508854166,37.4,0.506019151846785,7.99237611181703,13.3,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1016.1,1011.8,4.61961234388047,4.45826698135925,27.1,36.3,NA,NA,0,"0"
2014,12,30,"PearceRAAF",16.175508854166,43.4,0.506019151846785,7.99237611181703,11.4,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1009.4,1007.9,4.61961234388047,4.45826698135925,32.8,36.5,NA,NA,0,"0"
2015,7,8,"PearceRAAF",7.2,15,1.8,2.85898089171975,9.5,"SSE",41,"SSE","SSE",7,17,95,49,1026.3,1024.1,6.05204460966543,4,9.1,14.3,1,NA,0,"0"
2015,7,9,"PearceRAAF",6.36102661101269,14.6,0.586133879781421,2.85898089171975,9.2,"N",37.6660686905782,"N","N",12.220781475761,17.1489045431499,77.2312185539315,57.4043495911251,1029.5,1025.9,4.5207186181066,4.6112813001826,4.6,14,NA,NA,0,"0"
2015,9,15,"PearceRAAF",9.3,17.6,0.2,4.94091520861373,9.5,"N",37.5756457564576,"ESE","SE",24,15,59,44,1028.8,1025.4,5,1,12.2,16.8,0,NA,0,"0"
2016,1,28,"PearceRAAF",17.5,29.2830290736984,0,8.13192307692308,11.9,"SE",41.4492537313433,"E","SSE",28,19.0261121856867,53,42.9696673189824,1016,1011.87400450789,4.77473363774734,4.60636515912898,23.4,27.2408895265423,0,NA,0,"0"
2016,9,16,"PearceRAAF",5.5,16.9,2,4.65297906602254,10.2,"WSW",44.0752212389381,"SSW","SSE",15,17,71,45,1021.1,1020.4,6.20307692307692,6.26760563380282,11.1,16.1,1,NA,0,"0"
2016,10,9,"PearceRAAF",10.2,18.3,2,7.12067851373182,6.7,"WSW",46,"WSW","WSW",24,31,91,52,1022.1,1022.1,8,5,13.1,16.7,1,NA,0,"0"
2016,10,10,"PearceRAAF",10.6567704181114,20.8,0.545861148197597,7.12067851373182,11.7,"N",45.6250397294539,"N","N",17.0353186186442,21.9019011573391,62.0475172438113,48.0303315027659,1029.4,1026.1,4.60556168107319,4.8008447089624,15,20.3,NA,NA,0,"0"
2017,1,17,"PearceRAAF",16.1,31.9,0,8.41351888667992,13.2,"SSW",41.3416149068323,"ESE","SE",22,22,42,27,1014.1,1010.5,4.7841845140033,3.86627906976744,22.5,30.4,0,NA,0,"0"
2017,1,24,"PearceRAAF",11.4,35.4,0,8.41351888667992,13.2,"SSW",41.3416149068323,"E","ESE",28,7,39,17,1017.3,1013.9,4.7841845140033,3.86627906976744,23,33.4,0,NA,0,"0"
2017,4,21,"PearceRAAF",10.8,30.2,0,4.93852295409182,10,"E",33.5430253623188,"NE","SSW",15,7,58,29,1020,1016.6,4.35111876075732,1,21.9,29.2,0,NA,0,"0"
2017,5,30,"PearceRAAF",12.2,25.9,0,3.34587525150905,8.2,"E",32.1116031886625,"NNE","WNW",9,17,46,31,1022.9,1019.9,4.47049180327869,4.70722433460076,17.5,25,0,NA,0,"0"
2017,6,20,"PearceRAAF",6.4,18.2185215946844,0,2.74181286549708,9.1,"SSW",30.2091194968553,"SSE","NW",9,20,73,38,1019.4,1015.8,4.5195530726257,4.86634844868735,15.7,22.7,0,NA,0,"0"
2009,2,5,"SalmonGums",13.9,28.7027866242038,0,7.60488940628638,8.58888888888889,"SE",42.8660812294182,"E","ENE",17,13,76,52,1013.44729493892,1011.3315008726,3.73833097595474,3.44117647058824,18,25.6,0,NA,0,"0"
2010,5,23,"SalmonGums",12,19.8367877492877,2,2.8297529538131,6.2917211328976,"SSW",39.9511400651466,"W","SW",26,17.1246376811594,65,71.3554913294798,1018.46057542768,1015.91470588235,5.97142857142857,5.93333333333333,13.2,18.6866857551897,1,NA,0,"0"
2010,6,1,"SalmonGums",7.10812180785677,16.7889504804139,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1023.10027844073,1020.89768555467,4.31444153889632,4.71839167121178,10.9045319465082,15.7281784386617,NA,NA,0,"0"
2010,6,2,"SalmonGums",7.10812180785677,16.7889504804139,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1023.10027844073,1020.89768555467,4.31444153889632,4.71839167121178,10.9045319465082,15.7281784386617,NA,NA,0,"0"
2010,6,5,"SalmonGums",6.53445807770961,16.7889504804139,0,2.26883977900552,5.88280898876404,"ESE",20,"N","N",10.5507537688442,14.8834853090172,77.3575757575758,55.2165991902834,1023.10027844073,1020.89768555467,3.90416666666667,4.38591549295775,10.9045319465082,15.7281784386617,0,NA,0,"0"
2010,6,6,"SalmonGums",7.10812180785677,16.7889504804139,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1023.10027844073,1020.89768555467,4.31444153889632,4.71839167121178,10.9045319465082,15.7281784386617,NA,NA,0,"0"
2010,6,7,"SalmonGums",7.10812180785677,16.7889504804139,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1023.10027844073,1020.89768555467,4.31444153889632,4.71839167121178,10.9045319465082,15.7281784386617,NA,NA,0,"0"
2010,6,8,"SalmonGums",7.10812180785677,16.7889504804139,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1023.10027844073,1020.89768555467,4.31444153889632,4.71839167121178,10.9045319465082,15.7281784386617,NA,NA,0,"0"
2010,6,9,"SalmonGums",7.10812180785677,16.7889504804139,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1023.10027844073,1020.89768555467,4.31444153889632,4.71839167121178,10.9045319465082,15.7281784386617,NA,NA,0,"0"
2010,6,10,"SalmonGums",7.10812180785677,16.7889504804139,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1023.10027844073,1020.89768555467,4.31444153889632,4.71839167121178,10.9045319465082,13.7,NA,NA,0,"0"
2010,6,14,"SalmonGums",9.1,22.6,0,2.26883977900552,5.88280898876404,"N",48,"N","W",28,19,37,35,1023.10027844073,1020.89768555467,3.90416666666667,4.38591549295775,13.1,20.2,0,NA,0,"0"
2010,6,15,"SalmonGums",7.10812180785677,16.7889504804139,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1023.10027844073,1020.89768555467,4.31444153889632,4.71839167121178,10.9045319465082,15.7281784386617,NA,NA,0,"0"
2010,6,16,"SalmonGums",7.10812180785677,16.7889504804139,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1023.10027844073,1020.89768555467,4.31444153889632,4.71839167121178,10.9045319465082,15.7281784386617,NA,NA,0,"0"
